project_id,para_id,text,source,total_eval,eval_year,分野,region_detail,project_para_count,cluster,bad_flag,doc_weight,pc1,pc2,pc3
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605312_4_f.pdf,2,また、市場調査の結果、動向の把握ができたにも関わらず、プロジェクト実施中に予測に反して国際価格が変動し、市況が変わってしまった場合は、再度詳細な市場調査を行い、一部成果やプロジェクト目標、インパクトの変更等、当該プロジェクトの設計変更を検討するか、場合によっては当該プロジェクトの実施中止を検討することが重要である。以上,2012_0605312_4_f.pdf,1,2012,水産,東アフリカ,3,24,1,0.333333333,-0.0920628,0.030836822,0.041134812
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605329_4_f.pdf,0,妊婦や母親などの受益者が改善された母子保健や周産期ケアの正の効果を認識したことから、導入した効果的なモデルが、本プロジェクトの効果の持続性を確保することに至った。効果の高いモデルが構築できた背景には、保健施設や機材の改善を行った無償資金協力と、より良い保健サービスの提供に向けた医療・保健スタッフの能力向上を行った技術協力プロジェクトとの、相乗効果がある。また、JICA のフォローアップ協力も、パイロット地区から他の地域へのモデルの普及に貢献した。,2012_0605329_4_f.pdf,4,2012,人口・家族計画,東アフリカ,1,1,0,1,0.17274217,-0.02757159,0.045974515
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605459_4_f.pdf,0,井戸の操作員のための小規模修繕に関する訓練がプロジェクトに含まれていたが、これは老朽化する設備を適切な状態に維持するために重要であった。こうした訓練が頻繁な故障を防ぎ、継続的な水供給を行い、設備の管理や維持の改善につながっている。Maleme Niani 維持管理ガイドライン,2012_0605459_4_f.pdf,3,2012,公益事業一般,西アフリカ,1,4,0,1,0.023021534,0.19664274,-0.06558444
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605529_4_f.pdf,0,本プロジェクトは、具体的に活動内容を検討していくうえで、特に実施体制整備に係る活動量が増えプロジェクト期間が半年延長し、これにともなう物理的な投入量増大により、協力金額も計画を上回った。プロジェクト形成段階で、より精緻にプロジェクトの具体的な活動内容及びそれに応じた投入規模を検討する必要がある。また本プロジェクトは、プロジェクト開始前にプロジェクト・デザイン・マトリックス（PDM）が作成されておらず、終了時評価時に評価用PDM が作成されているが、事後評価に際しては評価用PDM の再整理を行っている。プロジェクトの成果を適切に評価するためにも、各成果指標とプロジェクト目標、上位目標の整合性の確保や成果の発現の確認が可能なように、具体的且つ解釈の明確な指標を設定したPDM を、事前段階で作成する必要がある。,2012_0605529_4_f.pdf,3,2012,総合地域開発計画,南ヨーロッパ,1,25,0,1,-0.05892692,-0.09270934,0.07079237
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605635_4_f.pdf,0,本プロジェクト期間中にはアンブレラ組織に対する活動資金拠出にかかる覚書を関係市が結んだことにより、一定程度その活動資金は確保されたが、本プロジェクトが終了してからは直ぐに活動資金支援が打ち切りとなっていた。プロジェクト実施中から既に財務面での持続性に懸念があることは、両国双方のプロジェクト関係者によって強く認識されていたことに鑑みると、プロジェクト終了までにプロジェクト期間後の活動資金拠出にかかる政策コミットメントを得る、場合によっては新たな覚書を結ぶといった措置がとられるよう、プロジェクト関係者で調整することが必要であっ9 貿易経済関係省は中央省庁のひとつであり、本プロジェクト実施中もエンティティ政府および関係機関による合同調整会議の議長を務めていた。たと考えられる。,2012_0605635_4_f.pdf,2,2012,観光一般,南ヨーロッパ,2,7,1,0.5,-0.026367037,-0.046018485,0.04127652
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605635_4_f.pdf,1,他プロジェクトにおいても、財務面の持続性を確保する観点から、特に先方が活動予算を十分に持っていない場合、計画時に覚書を締結し、財務面でのリスクを考えておく必要がある。実施中はそのリスクを踏まえて案件を実施し、完了時には具体的な方向性を明示して、必要に応じて新たな覚書を締結するなどの措置に取り組む必要がある。,2012_0605635_4_f.pdf,2,2012,観光一般,南ヨーロッパ,2,27,1,0.5,-0.07981683,0.085709974,0.114295155
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605783_4_f.pdf,0,4.3.1 JICA への教訓【翻訳者・通訳者の適切な投入計画】本プロジェクトでの開始当初、通訳・翻訳者が十分に配置されておらず、スムーズな活動の進行に影響を与えた。CON は同国にとっては新たなコンセプトであり、プロジェクトはそのコンセプトをもとに同国の看護教育の枠組みを改善することを目指すという重要な役割を担っていた。そのようななか、コンセプトを正しく伝えるべき翻訳者の重要性が認識されておらず、適切な投入がされずにプロジェクトの進行に影響を与えたことは、今後の類似案件を実施する上で課題とすべき点である。類似案件では、計画段階で、プロジェクトの目標、プロセスを十分吟味したうえで、適切な投入を検討する必要がある。,2012_0605783_4_f.pdf,4,2012,保健・医療,中央アジア,3,26,0,0.333333333,-0.026154326,-0.042659447,0.031026134
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605783_4_f.pdf,1,【プロジェクト終了後を見据えた支援計画】事後評価時点においてもNEC の活動の継続に係る役割、位置づけ、財源等の情報が明確にされておらず、NEC の今後の位置づけ・役割が曖昧になっている。関係者によれば、定期的に行われるカリキュラムの改善、介護や出産に伴う一時離職者の復職者、さらには現役の看護師等を対象にした将来的な再教育研修の需要は依然として高い。このように活動の主体となる組織については、計画時またはプロジェクト実施中に、その継続性の目途を立てておくことが望ましい。【短期専門家と現場での調整の強化と情報の共有化】プロジェクト実施中には、プロジェクト目標を図る指標が変更されている。しかし、事後評価時には変更内容や指標自体がプロジェクト関係者間で十分に共有されていなかったことが判明した。,2012_0605783_4_f.pdf,4,2012,保健・医療,中央アジア,3,25,0,0.333333333,-0.04181341,-0.07191882,0.05614667
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605783_4_f.pdf,2,これは、非常に多くの関係者がプロジェクトに関わる中で、キープレーヤーとして司令塔の役割を担う人材が配置されておらず、関係者間における調整を十分に図ることが困難であったことによる。今後、類似プロジェクトを実施する際には、調整を図ることのできる長期の専門家を配置する、または司令塔となるべく人材をより明確にし、情報の共有化を十分に図ることのできる体制を整える必要がある。（以上）,2012_0605783_4_f.pdf,4,2012,保健・医療,中央アジア,3,7,0,0.333333333,-0.09342359,0.041835736,0.078448825
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0609600_4_f.pdf,0,プロジェクトにより整備された施設の持続的な運営・維持管理を行っていくためには、計画段階において、事業の目的達成に必要となる実施機関の組織能力、財源等を慎重に分析する必要がある。能力分析の結果に応じて、プロジェクトによる取組みを、より明確にすることが求められる。,2012_0609600_4_f.pdf,1,2012,貿易,カリブ海,1,4,1,1,-0.061944094,0.11637369,0.13133657
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0613000_4_f.pdf,0,1. 本事業のように、国境を越えた環境問題への取り組みに関しては、事業によって得られたデータが相手国側や日本側の関係機関で継続的に共有されるよう、事業計画時に取り決めておくことが望ましく、JICA は事業計画時に、取り決めの有無につき十分留意すべきである。2．正確な環境モニタリングのためには、仔細なデータを分析する必要があるため、機材の設置場所であるサイト選定の際には、機材の限界高度等を十分考慮してサイト選定する必要がある。山東省長島県のサイトにおける機材活用状況（屋内）山東省長島県のサイトにおける機材活用状況（屋外）,2012_0613000_4_f.pdf,2,2012,環境問題,東アジア,1,26,1,1,-0.016577538,-0.023539875,-0.003482529
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0614100_4_f.pdf,0,実施機関への提言に関連し、経営改善や環境に配慮した漁船操業といった点について、プロジェクト実施国での研修のみならず、JICA 本邦研修などを通じ人材育成も併せて検討すべきである。,2012_0614100_4_f.pdf,2,2012,水産,南アメリカ,1,14,1,1,0.03570894,0.09276159,0.065212995
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0615000_4_f.pdf,0,(1) 学校施設への地域住民による無許可での立ち入りの制限本事業における施設の維持管理に関しては、便所の破損、給水施設の給水弁（蛇口）の盗難が目立つ。便所、給水施設の破損に関しては、地域住民による無許可での使用が問題となっている。本来「マ」国側負担となっている必要に応じた外塀及び門扉の設置は予算の不足から一部実施されていない。施設の維持管理に寄与する相手側国負担による外塀及び門扉の設置に関しては、支援対象に含めるといった必要が考えられる。(2) コミュニティ開発支援無償による質の担保本事業ではコミュニティ開発支援無償により現地リソースを用いた建設単価を下げる取り組みが実施された。一方で施設の質は確保され、一般無償資金協力と比較しても遜色のないレベルであることが確認された。現地リソースを用いた質の担保には、常駐管理による厳密な施工監理の必要性が指摘されている。,2012_0615000_4_f.pdf,4,2012,教育,東アフリカ,2,11,0,0.5,-0.000271258,-0.05824189,-0.0945912
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0615000_4_f.pdf,1,具体的には以下の項目の重要性が指摘された。これらの項目を体系的にまとめ、他の案件の実施に当たり適用していくことが期待される。・日本人技術者による現地コンサルタント及び施工業者への適切な技術指導・現地コンサルタントによる現場巡回・指導の強化・業者選定の入札条件の厳密化,2012_0615000_4_f.pdf,4,2012,教育,東アフリカ,2,20,0,0.5,0.02288375,0.039891336,0.02743474
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700100_4_f.pdf,0,本事業では計画作業の時点から、日本側、カンボジア側双方が既存管の清掃が不十分であることを認識していた。しかしながら、その清掃実績は未だ必要量を満たしておらず、事業効果発現に影響がみられる。以上を考えると、計画段階において、より詳細に清掃計画・体制や清掃実績を確認し、必要な対応や体制整備を先方政府がとるよう働きかけることが重要である。,2012_0700100_4_f.pdf,4,2012,都市衛生,東南アジア,1,18,0,1,-0.09950843,-0.004315646,0.039644267
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700300_4_f.pdf,0,1.道路橋梁維持管理の財政的持続性に関しては、計画段階で慎重に検討を行い、出来るだけ維持管理を必要としない施設とすることが重要である。2.持続性強化の観点から、施設計画段階において、建設事業と並行してあるいは完工後に技術協力プロジェクトを実施すべきかを検討することが望ましい場合もある。新しく建設されたヒンフープ橋旧橋梁橋梁周辺のバスターミナル・マーケット,2012_0700300_4_f.pdf,3,2012,道路,東南アジア,1,12,0,1,-0.049370274,0.10704383,-0.021812605
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700400_4_f.pdf,0,当事業は、土木工事に地元の人材を最大限に活用し、雇用機会の増大や、労働者の技術や経験の向上に努めたことに関し、地元住民から高い評価を得ている。このような地元への貢献を重視する姿勢と、地元住民への配慮は、地元住民の本事業へのオーナーシップの醸成にもつながっており、他案件の実施の際にも大いに参考になる。,2012_0700400_4_f.pdf,4,2012,道路,南アジア,1,17,0,1,0.16483109,0.03700529,0.02765659
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700600_4_f.pdf,0,JICA が過去に協力を行った分野に対して、その協力成果を強化するために必要な施設および機材を供与することは有効である。本事業では、実施機関は中央及び地方レベルの両方において豊かな人的資源を有していたが、それは過去のJICAによる技術協力プロジェクトや研修の成果に支えられたものである。その結果、本事業は事業完了後においても比較的満足できる事業効果を維持している。ダマンフール農業機械化センターでの修理を終えた農機ダマンフール農業機械化センターのワークショップ機材,2012_0700600_4_f.pdf,3,2012,農業機械,北アフリカ,1,13,0,1,0.09518883,0.02517432,-0.005398757
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700700_4_f.pdf,0,事業完了後2 年で事業地の3 分の1 で施設が稼働していない状況を鑑みると、アファール州のように、持続的な給水が最も困難な地域では、事業地選定の基準をより厳格にし、また、より包括的なソフト・コンポーネントを実施することを検討することも一案である。1.増大する燃料費は、給水施設の持続性にとって大きな問題である。従って、送電網へ接続されていること、或いは、送電網への接続計画の有無が選定基準になり得る。給水施設の送電網への接続による安価な電力供給により、本事業の場合のように水委員会の財務状況の改善も可能となる。2.本事業の場合、維持管理技術者や配管工に対するHD PVC 管の接続の研修を事業効果継続のために実施するべきであった。移転する技術内容および対象者の技術レベルに応じた適切な支援スキーム（技術協力など）を考慮すべきであり、更に、水委員会を組織化することの困難さを考慮すべきである。,2012_0700700_4_f.pdf,1,2012,上水道,東アフリカ,2,8,1,0.5,-0.033906482,-0.013324501,-0.064065255
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700700_4_f.pdf,1,例えば、文字のみならず図解によるマニュアルなど、よりユーザーフレンドリーな支援を行うことも可能であっただろう。,2012_0700700_4_f.pdf,1,2012,上水道,東アフリカ,2,4,1,0.5,0.014998778,0.21885267,-0.002226143
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0700800_4_f.pdf,0,計画時における給水接続数見込み値の十分な確認とモニタリングを通じた効果発現のための有効活用設計段階における「エ」国側が負担する各戸・ヤード給水接続の方針・計画も明確なものとは言えなかったことから、事業完成後の将来の接続数見込みを確認しつつ、効果発現に結びつけるためにモニタリングを行う必要があったと考えられる。特に、2015年迄に各都市の日平均給水量の見込みが示されていたが、本事業は少なくとも当年迄の給水事業として同実績値の確認を行いつつ、モニタリングを通じて効果発現状況の確認を行うことは有意義であると考えられる。したがって、今後の類似事業（地下水・井戸建設事業）ではかかる点も踏まえて調査・設計を行い、モニタリング等を進めることは必要と考えられる。以上,2012_0700800_4_f.pdf,2,2012,上水道,東アフリカ,1,8,1,1,-0.05014638,-0.024856552,-0.035995875
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0701000_4_f.pdf,0,(1) ソフトコンポーネントと他スキームの効果的組合せ本事業のような病院整備事業では、持続性を高めるために、施設・医療機材の維持管理といった「ソフトコンポーネント」が大変重要となる。本事業においてソフトコンポーネントが十分生かされている大きな要因の一つが、施設・機材整備と並行して始まった「きれいな病院プログラム（5S-KAIZEN-TQM）」による医療施設運営・医療サービスの質向上や医療機材管理・保守専門家（短期）等の追加支援が挙げられる。また、2006 年以降、JICA は「ベナン母子保健プログラム」として個別専門家派遣（母子保健プログラム・アドバイザー）やHOMEL 職員を本邦研修（22名）と第三国研修（35 名）へ集中的に参加させており、各スキームの効果的組み合わせが成果に繋がっていることも伺え、他の類似案件でも応用可能である。,2012_0701000_4_f.pdf,2,2012,保健・医療,西アフリカ,3,1,1,0.333333333,0.092715055,-0.022760823,0.014888855
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0701000_4_f.pdf,1,(2) 先方負担調達が生じる際の確認本事業では先方政府による調達が難航していることがボトルネックとなっている。本事業のように、先方が調達する機材があり、かつ海外からの調達となる際は、先方機関の調達実績や調達にかかる規定（適切なタイミングで履行できなかった際の措置を含む）等を確認し、調達実現可能性を十分に検討することが望ましい。(3) 一部署だけではなく組織による対応ベナン側投入のうち3 事項が事後評価現地調査時点において完了していないことが確認された。今回、調達先がオランダの業者であり先方の必要書類提出（銀行手形）がボトルネックとなっているが、設備・機材・維持管理局だけでは対応が難しい状況が続いたことから、保健省の他部署による対応も実施した。既述の通り、調達実績を確認することに加え、スムーズな調達につながるような体制となっているか併せて確認することが重要である。,2012_0701000_4_f.pdf,2,2012,保健・医療,西アフリカ,3,0,1,0.333333333,-0.10008674,-0.034377806,-0.003476823
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0701000_4_f.pdf,2,(4) 運用指標設定における考察運用指標を設定する際に、「～が増加する」と該当する施設での行為や現象に付随する指標も有効ではあるが、病院案件の場合、必ずしも「増加する」ことが望ましいとは限らない。下位レベルでのサービス提供内容やコミュニティでの啓発活動が進み、早期発見・早期対応が下位レベルで実施できるようになる、また下位レベルの医療施設が増設されることにより、該当（上位レベル）医療施設で対応しなくても良くなることもある。よって、指標を設定する際には、セクター全体の開発方針や対象事業の周辺状況を踏まえて十分な検討を行い、医療施設として提供するサービスの量・質ともに図れるよう、十分な検討を行うことが重要である。,2012_0701000_4_f.pdf,2,2012,保健・医療,西アフリカ,3,29,1,0.333333333,-0.09859554,0.031323154,-0.008940856
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0701700_4_f.pdf,0,1.本事業の場合、運営スタッフよりも、より多くの上級役職者が関与した。運営スタッフは在職期間も長く、実際に日常業務に当たる一方、上級役職者（院長・副院長など）は4 年毎に異動となる。運営スタッフが事業実施に積極的に参加することにより事業効果の持続性も向上すると思われるところ、事業計画段階から、運営スタッフをより参加させることが有効と思われる。2.本事業の場合、事後評価の段階で心電計の消耗品が国内で調達が不可能であるという問題があった。この問題を踏まえた案件の教訓として、調達した機材を適切に使用するためにも、消耗品・スペアパーツの入手できることを確認することが肝要である。滅菌器良好な状態に保たれた待合室,2012_0701700_4_f.pdf,3,2012,保健・医療,中央アメリカ,1,1,0,1,-0.020733157,-0.028165407,0.019972062
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0702700_4_f.pdf,0,特に治安の悪い国・地域において道路・橋梁整備を行うことは、当該地域における円滑な交通往来、公共・民間諸サービスへのアクセスの確保、経済活性化等へ裨益されるのみならず、渋滞解消による犯罪被害回避（強盗など）への効果が認められる点からも有効な協力となる。上部工（橋脚、橋台：プログレソ市側から）上部工（北部側から）,2012_0702700_4_f.pdf,4,2012,道路,中央アメリカ,1,10,0,1,0.042754628,0.07675485,-0.06242715
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0704000_4_f.pdf,0,各戸給水管接続工事は（潜在的）受益者の依頼があった場合、PDAM によって実施されており、その費用は受益者負担である。そのため、依頼者数の増加には長時間を要する。加えて、プロジェクト期間中に給水管の導入をすることなく、（終了後）接続資材を提供するだけでは有効ではない。したがって、事業計画は、受益者の費用、作業及び事業への理解を十分に考慮し策定されるべきであり、また、プロジェクト開始前に実施機関が作成する作業計画や予算配分を確認し、決定されるべきである。送水ポンプ貯水タンク公共水栓未修理の公共水栓各戸給水管接続用の亜鉛引き鉄板のストック各戸給水管接続用資材のストック,2012_0704000_4_f.pdf,2,2012,上水道,東南アジア,1,8,1,1,-0.031853773,0.027127175,-0.08353141
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0704100_4_f.pdf,0,本事業では日本側が負担することとなっていた植林事業は実施されたものの、ミャンマー側負担の植林については、用地が確保できなかったことを原因として実施できなかった。このような事態を回避するため、教訓としては以下の事項が挙げられる。1．土地登記確定作業の必要性本事業の基本設計調査では、自然条件ならびに社会条件の双方を加味して、植林候補地を選定した。社会条件からの検討については、対象候補村落でのワークショップ開催及び村長をはじめとした地域住民立会いの下で地域を選定したが、植林開始後に、植林候補地を農地利用していると主張する住民が多数出現した。このため、林業省が区域設定を見直し、農地及び潜在的農地を排除した結果、保護区域の面積が基本設計調査時から減少した（放牧候補地がなくなった）ため、ミャンマー側が計画していた放牧林植林は実施されなかった。,2012_0704100_4_f.pdf,4,2012,林業・森林保全,東南アジア,3,6,0,0.333333333,-0.052486774,-0.08680635,-0.06299304
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0704100_4_f.pdf,1,このような結末から判断すると、ミャンマー側による土地登記が曖昧であったにもかかわらず、その確認が不十分なまま本事業の実施に進んでしまったことが、このような状況に至った最大の原因と考えられる。土地登記は非常に手間と時間のかかる作業ではあるものの、必ず土地の公的な権利関係を明確にしたうえで、植林事業は実施されるべきであり、この重要性は植林地の確定作業時に日本側からミャンマー側に伝えるべき重要事項であった。2．計画面積の設定における考え方土地登記の確認・照合は計画段階で完了できない場合、計画時は大枠を決め、事業実施中に確定とならざるを得ないこともありうる。こうしたケースでは、目指す効果を念頭に置き、計画時には減少するリスクを勘案し、対象範囲を広くとらえ、計画することが望ましい。3．,2012_0704100_4_f.pdf,4,2012,林業・森林保全,東南アジア,3,6,0,0.333333333,-0.028911354,-0.07047443,-0.048778675
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0704100_4_f.pdf,2,事業スコープおよび先方側政府が有するべき実施計画の精査放牧林の効果は、結果としては、他の植林で代替されることとなった。これは効果発現の視点からみると放牧林は効率的な投入とは言えないと考えられる。よって、当初目指した効果が発現するための適切な事業のスコープ（投入）を計画時に精査することが必要である。また、本事業では、放牧林の植林については、事業費計画のミャンマー分として含まれていなかった。上記の精査に加え、実施する場合、計画時に、先方負担事項が実行されるようにその事業計画や予算措置を確認し、実施に移すことは重要である。,2012_0704100_4_f.pdf,4,2012,林業・森林保全,東南アジア,3,6,0,0.333333333,-0.044870574,-0.06135308,-0.002042132
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0704800_4_f.pdf,0,本事後評価では、各ポンプ施設の送水量や維持管理費等のデータがすぐに入手できる状態で整理されておらず、データ収集に多くの時間を要した。JICA は実施機関に対して、施設の状況確認に必要なデータが手に入るよう、データベースを事業実施期間中または事業実施後に作るよう提案することが望ましい。フローティング式ポンプ施設送水パイプ,2012_0704800_4_f.pdf,4,2012,水資源開発,北アフリカ,1,23,0,1,-0.10335582,0.04510909,-0.02583559
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0705100_4_f.pdf,0,■「ウ」国側の事業期間は当初の計画よりも大幅に遅れて完成した。JICAは遅延が生じないよう適宜申し入れ等を行っていたものの、UBC組織内において工事資金の充当や工事実施係るマネージメントの承認判断・手続きに遅れが生じたためである。事業計画段階において、JICAは同国側と事業実施スケジュールや工事予算の執行について綿密に協議し、先方負担事項の内容についても具体的に確認、合意しておき、その上で、事業実施中においても適宜フォローし、適切な対応が取られるよう求めていく必要がある。以上,2012_0705100_4_f.pdf,3,2012,通信・放送一般,東アフリカ,1,15,0,1,-0.06434514,-0.08777378,0.04308062
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0706400_4_f.pdf,0,比較可能なデータの入手が困難となるため、効果指標の算出方法について明確な記録を残しておく必要がある。・不法投棄の防止は灌漑システム、特に、水路の適切な運営維持管理に重要である。プロジェクト開始前プロジェクト完了後,2012_0706400_4_f.pdf,3,2012,農業土木,南アメリカ,1,24,0,1,-0.06241261,0.0983546,-0.006829386
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0709000_4_f.pdf,0,国民全般にサービスを提供する施設の移転を計画する時は、立地条件の変化やサービス利用者の動向を考慮しつつ、施設に対する需要について可能な限り正確な将来予測を適切に行う必要がある。被援助国側で十分な需要予測が行われていない場合は、ドナーは事業計画策定に先立って既存の需要予測を精査するなど、改めて適切な需要予測を行うことが必要である。大学病院が、①高度医療を必要とする患者に適切な医療サービスを提供する、②質の高い医療教育研究を実施する、という二つの目的を達成するためには、受け入れる患者の疾病の重篤度および受入数を適切なレベルにコントロールすることが重要である。そのためには、有効なレファラル・システムを構築するとともに、下位の医療機関が十分な診療能力を持つことが必要である。,2012_0709000_4_f.pdf,2,2012,保健・医療,南アメリカ,1,1,1,1,-0.002275621,0.016961033,-0.018190632
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0709200_4_f.pdf,0,本事業からの教訓として、適切な氷に対する需要予測の必要性が挙げられる。本事業では、氷の販売価格が高いことや製氷設備を有する缶詰工場の操業により、実際の氷に対する需要は限定的であった。基本設計段階において、①氷の販売価格の引き上げの可能性、②氷に対する需要への負の影響を及ぼす可能性のある他の事業体の存在、を考慮して、氷に対するニーズの予測を行うべきであった。また、本事業は、初期段階において、技術者に対する研修計画を含む、将来の運営維持管理計画や、技術能力について十分な精査の必要性を示唆している。実施機関の技術水準に懸念がある場合、整備される設備の適切な運営維持管理に向けて、日本側による関連の技術支援が検討されることが望ましい。,2012_0709200_4_f.pdf,2,2012,水産,西アフリカ,1,2,1,1,-0.044731192,-0.011576523,-0.012910259
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0709300_4_f.pdf,0,機材メンテナンス、特に技術的問題が発生した場合の修理を円滑に行えるようフィージビリティをより慎重に検討することが重要である。気象局本部に表示されたAWS データAWS データロガーVSAT システム,2012_0709300_4_f.pdf,3,2012,気象・地震,南アジア,1,4,0,1,-0.03643735,0.21090661,-0.05309854
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0710000_4_f.pdf,0,本事業で整備した送水管は、当初の積算額を削減するために、同種の事業において過去に当該国での使用実績がない管材が選択されたが、今後設計変更を行う際は、価格面以外への影響（機材の耐久性、安全性等）を十分に検討すべきである。また、事業で整備した施設や機材が瑕疵検査後に事故を発生している情報をJICAが得た場合には、基本的には施主が対応する事項ではあるものの、必要に応じてJICA としても問題を把握した時点で原因の究明を図り、再発防止策を迅速に打ち出すべきである。その際、事故の原因を迅速に究明するための体制を整備していく必要もある。,2012_0710000_4_f.pdf,1,2012,上水道,西アフリカ,1,15,1,1,-0.10288449,-0.007332241,-0.019572945
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0710400_4_f.pdf,0,無償資金協力と技術協力プロジェクトの相乗効果が、研修センターの能力の向上につながった。本事業の場合、CFAMA は、農業機械化に係る研修能力を改善したのみならず、地場の製造業者向け研修や農業機材の販売を通じて、農業機械化の直接的な促進に向けて自らの機能を多様化させた。無償資金協力と技術協力の戦略的な組み合わせは、プロジェクトの有効性およびインパクトの強化につながるものとなる。2013 年の修了式の様子本事業で整備された宿舎,2012_0710400_4_f.pdf,2,2012,農業機械,東アフリカ,1,13,1,1,0.13981566,-0.002374158,-0.03699065
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0716400_4_f.pdf,0,提言実施機関への提言：＜教育コンポーネント＞本事業の有効性を持続させるためには、州・郡教育局の行政事務能力および技術能力の強化が不可欠である。州・郡教育局を監督する教育省は、州・郡教育局が各学校の運営維持管理活動を適切に支援することができるように、研修・指導の頻度を増やしたり、技術的な助言を行うなど、必要な措置を取るべきである。例えば、技術面の課題については、配管、電気、内装、安全措置などの研修・指導が必要とされ、また、体制・組織面の課題については、書類手続き迅速化のための指導や州政府、州・郡教育局および学校間の円滑な調整が必要とされる。教育省は、ホセ・カルロス・マリアテギ校の安全で適切な教育環境を整備するため、遅延している同校の小学校施設の再建を早期に実施すべきである。,2012_0716400_4_f.pdf,2,2012,教育,南アメリカ,3,11,1,0.333333333,0.053896256,0.024463333,-0.034524053
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0716400_4_f.pdf,1,"＜上水道コンポーネント＞上水道は必要不可欠なライフライン・サービスであることから、予定外の停電などの緊急時においてもサービスを継続できることが重要である。従って、イカ郡上下水道公社は、各ポンプ施設に予備発電機を設置するなど必要な措置を取ることによって、いかなる状況下でも給水サービスを継続できるようにすべきである。JICA への教訓：＜教育コンポーネント＞災害復興のための無償資金協力の有効性指標について、復興の観点を意識して設定されなければならない。再建された学校施設の生徒数が、震災前の8,100 人から震災後の目標年に9,400 人まで増加すると想定された。しかし、この目標値は、対象とする学校区内の実際の人口動向（就学年齢人口）を考慮すると非常に高い数値であった。学校の再建は、生徒数の回復や増加を必ずしも保証するものではない。",2012_0716400_4_f.pdf,2,2012,教育,南アメリカ,3,23,1,0.333333333,-0.004371295,-0.046809934,-0.08006093
https://www2.jica.go.jp/ja/evaluation/pdf/2012_0716400_4_f.pdf,2,なぜなら、学校の再建と生徒数との相関関係には、（被災による）学区外への生徒の移転、学校施設に対する満足度、他校との競合、新しい教育政策など、様々な要因が影響するからである。また、定性的な側面も考慮すべきである。例え緊急支援であっても、案件形成時においては、利用者の安全と適切な教育環境の両方の観点から、教育施設全体の再建を念頭に置くことが重要である。-安全で適切な教育環境を提供するためには、教室の再建だけでなくトイレなどの付帯設備も含めることが望ましい。なぜなら、トイレは安全で快適な学校環境を整備するにあたって優先度の高い施設であり、また、生徒が学校を選択する際にしばしば重要な決定要因となる。-小中学校を併設する学校の場合、小学校および中学校の両方の生徒に等しく安全な学校環境を確保するため、両方の施設の再建を行うべきである。,2012_0716400_4_f.pdf,2,2012,教育,南アメリカ,3,11,1,0.333333333,0.007138744,0.021628963,-0.0723392
