,file,country,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細,開発計画一般_cat_flg,総合地域開発計画_cat_flg,行政一般_cat_flg,財政・金融_cat_flg,環境問題_cat_flg,統計_cat_flg,情報・広報_cat_flg,公益事業一般_cat_flg,上水道_cat_flg,下水道_cat_flg,都市衛生_cat_flg,運輸交通一般_cat_flg,道路_cat_flg,陸運_cat_flg,鉄道_cat_flg,海運・船舶_cat_flg,港湾_cat_flg,航空・空港_cat_flg,都市交通_cat_flg,気象・地震_cat_flg,社会基盤一般_cat_flg,河川・砂防_cat_flg,水資源開発_cat_flg,都市計画・土地造成_cat_flg,建築住宅_cat_flg,測量・地図_cat_flg,通信・放送一般_cat_flg,電気通信_cat_flg,放送_cat_flg,農業一般_cat_flg,養蚕_cat_flg,農業土木_cat_flg,農業機械_cat_flg,農産加工_cat_flg,食糧増産援助_cat_flg,畜産_cat_flg,家畜衛生_cat_flg,畜産加工_cat_flg,林業・森林保全_cat_flg,水産_cat_flg,水産加工_cat_flg,鉱業_cat_flg,工業一般_cat_flg,化学工業_cat_flg,機械工業_cat_flg,食品工業_cat_flg,その他工業_cat_flg,エネルギー一般_cat_flg,電力_cat_flg,ガス・石油_cat_flg,新・再生エネルギー_cat_flg,その他エネルギー_cat_flg,商業経営_cat_flg,貿易_cat_flg,観光一般_cat_flg,観光施設_cat_flg,人的資源一般_cat_flg,教育_cat_flg,基礎教育_cat_flg,中等教育_cat_flg,高等教育_cat_flg,職業訓練_cat_flg,科学_cat_flg,文化_cat_flg,保健・医療_cat_flg,基礎保健_cat_flg,人口・家族計画_cat_flg,社会福祉_cat_flg,労働_cat_flg,災害援助_cat_flg,食糧援助_cat_flg,その他_cat_flg,alpha2,alpha3,project_start_year,project_end_year,join_flg,control_of_corruption,government_effectiveness,political_stability,regulatory_quality,rule_of_law,voice_and_accountability,freedom_house_score,gdp_growth,Year,population
47,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0511400_4_f.pdf,パキスタン,2010,パキスタン事務所,,647000000.0,583000000.0,2005-08-01,2007-03-01,2005-08-01,2007-03-01,20.0,20.0,高い,,高い,高い,高い,90.0,100.0,中程度,,,非常に高い,,無償,保健・医療,イスラマバード小児病院改善計画,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,PK,PAK,2005,2007,True,-0.8997544050216666,-0.4436561167240143,-2.0695906480153403,-0.5527153313159944,-0.8783711989720664,-0.9375452597935992,11.0,3.3351498356666665,2005.0,179876377.66666666
48,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0511500_4_f.pdf,パキスタン,2010,財団法人国際開発高等教育機構,藤田伸子,1259756000.0,1009600000.0,2005-08-01,2007-01-14,2005-10-01,2007-03-01,17.0,18.0,高い,,中程度,,中程度,80.0,97.0,低い,,,低い,,無償,環境問題,環境監視システム整備計画,1,アジア,南アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PK,PAK,2005,2007,True,-0.8997544050216666,-0.4436561167240143,-2.0695906480153403,-0.5527153313159944,-0.8783711989720664,-0.9375452597935992,11.0,3.3351498356666665,2005.0,179876377.66666666
49,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0513300_4_f.pdf,パラオ,2010,大洋州課(パラオ支所),,581000000.0,577000000.0,2005-12-01,2007-01-31,2005-12-01,2007-02-01,15.0,15.0,高い,,高い,高い,高い,99.0,100.0,中程度,,,非常に高い,,無償,水産,ペリリュー州北港整備計画,1,大洋州,ミクロネシア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PW,PLW,2005,2007,True,,,1.0668110052744533,,0.8792296648025509,1.19084660212199,2.0,2.5785290573333333,2005.0,19571.333333333332
50,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0600245_4_f.pdf,インドネシア,2010,Value Frontier 株式会社,石森康一郎,,1002530000.0,2000-08-01,2005-08-01,2000-08-01,2007-08-01,60.0,84.0,高い,,高い,高い,低い,,,高い,,,高い,,技協,水産,淡水養殖振興計画プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2000,2007,True,-0.914752875055586,-0.4517509724412646,-1.6737648418971471,-0.5766205872808184,-0.7700242059571402,-0.1889850763337952,6.25,3.655969804375,2000.0,226515560.375
51,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0600561_4_f.pdf,マレーシア,2010,Value Frontier 株式会社,石森康一郎,1651000000.0,1450670000.0,2002-02-01,2007-01-01,2007-10-01,2012-09-01,60.0,60.0,高い,,高い,高い,高い,87.0,100.0,中程度,,,非常に高い,本報告書はフェーズIの評価であり、フェーズIIに関する評価は含まない。,技協,環境問題,ボルネオ生物多様性・生態系保全プログラムプロジェクト,1,アジア,東南アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MY,MYS,2007,2012,True,0.0458868574351073,1.018214394648869,0.0792896849258492,0.4494083821773527,0.3607228671511015,-0.485331207513809,8.0,2.6347205916666665,2007.0,28362312.0
52,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0600900_4_f.pdf,パキスタン,2010,パキスタン事務所,,890000000.0,848000000.0,2006-05-01,2007-02-01,2006-05-01,2007-02-01,10.0,10.0,高い,,高い,高い,高い,95.0,100.0,高い,,,非常に高い,,無償,運輸交通一般,建設機械技術訓練所機能向上計画,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PK,PAK,2006,2007,True,-0.818608820438385,-0.4366211146116255,-2.228691816329955,-0.508513107895851,-0.87239608168602,-0.9181748032569884,11.0,2.6384074535,2006.0,182087960.5
53,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601334_4_f.pdf,カンボジア,2010,カンボジア事務所,,299000000.0,293000000.0,2003-10-14,2006-10-13,2003-10-14,2006-10-13,36.0,36.0,高い,,高い,高い,高い,98.0,100.0,高い,,,非常に高い,,技協,上水道,水道事業人材育成プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2003,2006,True,-1.1330769509077063,-0.9521622657775882,-0.449912868440151,-0.5069490373134615,-1.2123967707157126,-0.929943084716796,11.0,9.366960826,2003.0,13343482.25
54,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601472_4_f.pdf,ラオス,2010,ラオス事務所,,498000000.0,608000000.0,2002-11-01,2007-10-01,2002-11-01,2007-10-01,60.0,60.0,高い,,高い,高い,中程度,122.0,100.0,中程度,,,高い,,技協,保健・医療,子どものための保健サービス強化プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,LA,LAO,2002,2007,True,-1.1030384500821444,-1.0023750066757195,-0.4500173764924211,-1.2774237195650733,-1.172905335823694,-1.6953530907630932,13.0,5.309372878833333,2002.0,5829903.166666667
55,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601477_4_f.pdf,ラオス,2010,ラオス事務所,,316000000.0,395000000.0,2005-01-18,2008-01-22,2005-01-18,2008-03-17,36.0,38.0,高い,,中程度,中程度,中程度,125.0,105.0,中程度,,,一部課題がある,,技協,電力,電力技術基準促進支援プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LA,LAO,2005,2008,True,-1.2841282784938826,-1.0008872002363196,-0.1839867341332136,-1.2353837788105,-1.0047480314970008,-1.704067647457125,13.0,6.13981885625,2005.0,6009482.0
56,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601488_4_f.pdf,ラオス,2010,ラオス事務所,,199248120.0,265000000.0,2003-05-26,2006-05-30,2003-05-26,2008-03-31,36.0,58.0,高い,,高い,高い,低い,133.0,161.0,中程度,,,一部課題がある,,技協,行政一般,法整備支援プロジェクト,1,アジア,東南アジア,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LA,LAO,2003,2008,True,-1.19175230463346,-1.0077732304731997,-0.4299097430581851,-1.2661297520001733,-1.109810143709182,-1.69046054283778,13.0,5.6373416145,2003.0,5919583.166666667
57,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601503_4_f.pdf,ラオス,2010,ラオス事務所,,341250000.0,273000000.0,2004-11-01,2007-10-01,2004-11-01,2007-10-01,36.0,36.0,高い,,中程度,中程度,高い,80.0,100.0,中程度,,,高い,,技協,行政一般,公共投資プログラム運営監理能力向上プロジェクト,1,アジア,東南アジア,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LA,LAO,2004,2007,True,-1.2695112228393577,-1.0355387479066849,-0.3410952556878326,-1.27675500512123,-1.1011174470186236,-1.664442360401155,13.0,5.79470067025,2004.0,5917646.25
58,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601683_4_f.pdf,ベトナム,2010,グローバルリンクマネージメント株式会社,平野明子,,1202000000.0,2000-01-01,2005-01-01,2000-01-01,2005-01-01,60.0,60.0,高い,,高い,高い,中程度,,100.0,高い,,,非常に高い,,技協,保健・医療,バックマイ病院プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,VN,VNM,2000,2005,True,-0.6245938181877136,-0.3884243965148926,0.3046140551567078,-0.6409157752990724,-0.5166024982929229,-1.380495452880858,12.833333333333334,5.7992088268333335,2000.0,79147776.16666667
59,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601696_4_f.pdf,ベトナム,2010,ベトナム事務所,,380500000.0,605000000.0,2002-09-01,2007-09-01,2002-09-01,2007-09-01,60.0,60.0,高い,,高い,高い,中程度,159.0,100.0,中程度,,,高い,,技協,農産加工,食品工業研究所強化計画プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2002,2007,True,-0.6526481608549753,-0.3367949674526851,0.2952148218949635,-0.6269008417924247,-0.5410924951235453,-1.4549297889073685,12.5,5.8249386806666665,2002.0,80927426.16666667
60,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601701_4_f.pdf,ベトナム,2010,アイ・シー・ネット株式会社,首藤久美子,250000000.0,280000000.0,2004-08-01,2007-07-01,2004-08-01,2007-07-01,36.0,36.0,高い,,高い,中程度,中程度,112.0,100.0,中程度,,,一部課題がある,,技協,財政・金融,税関行政近代化のための指導員養成プロジェクト,1,アジア,東南アジア,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2004,2007,True,-0.7160063982009888,-0.2951497435569765,0.3227958530187605,-0.5891725718975067,-0.4826824516057967,-1.4515943527221675,12.25,5.9692235385,2004.0,81807139.0
61,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601706_4_f.pdf,ベトナム,2010,ベトナム事務所,,310434782.0,357000000.0,2004-09-01,2007-09-01,2004-09-01,2007-09-01,36.0,36.0,高い,,中程度,中程度,中程度,115.0,100.0,中程度,,,一部課題がある,,技協,基礎教育,現職教員研修改善計画プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2004,2007,True,-0.7160063982009888,-0.2951497435569765,0.3227958530187605,-0.5891725718975067,-0.4826824516057967,-1.4515943527221675,12.25,5.9692235385,2004.0,81807139.0
62,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601747_4_f.pdf,ベトナム,2010,ベトナム事務所,,278000000.0,206000000.0,2005-03-01,2008-02-01,2005-03-01,2008-02-01,36.0,36.0,高い,,高い,高い,高い,74.0,100.0,中程度,,,非常に高い,,技協,農業一般,ミバエ類殺虫技術向上プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2005,2008,True,-0.7047245502471923,-0.225242041051388,0.3265726789832115,-0.6076174229383468,-0.447778157889843,-1.4912897944450374,12.0,5.2816231965,2005.0,83016343.25
63,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601966_4_f.pdf,中華人民共和国,2010,アイ・シー・ネット株式会社,稲田菜穂子,,1035000000.0,2001-07-01,2006-06-30,2001-07-01,2006-06-30,60.0,60.0,高い,,高い,高い,高い,,100.0,中程度,,,非常に高い,,技協,畜産,黒竜江省酪農乳業発展計画プロジェクト,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CN,CHN,2001,2006,True,-0.5310000121593473,-0.0970934748649596,-0.4650905013084411,-0.3526400476694108,-0.601121723651886,-1.563768315315246,13.0,9.601258340166666,2001.0,1291910833.3333333
64,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601968_4_f.pdf,中華人民共和国,2010,中華人民共和国事務所,,,910500000.0,2000-07-01,2005-06-30,2000-07-01,2007-06-30,60.0,84.0,高い,,高い,高い,中程度,,140.0,高い,,,非常に高い,,技協,河川・砂防,水利人材養成プロジェクト,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CN,CHN,2000,2007,True,-0.4946833444493155,-0.0683304114001136,-0.4337033012083598,-0.3316455504723957,-0.5884462169238499,-1.5605960403169898,13.0,9.860246027125,2000.0,1291499375.0
65,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601977_4_f.pdf,中華人民共和国,2010,中華人民共和国事務所,,,932000000.0,2000-07-01,2005-07-09,2000-07-01,2007-10-31,60.0,88.0,高い,,高い,高い,中程度,,146.0,高い,,,非常に高い,,技協,林業・森林保全,四川省森林造成モデル計画プロジェクト,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CN,CHN,2000,2007,True,-0.4946833444493155,-0.0683304114001136,-0.4337033012083598,-0.3316455504723957,-0.5884462169238499,-1.5605960403169898,13.0,9.860246027125,2000.0,1291499375.0
66,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0601990_4_f.pdf,中華人民共和国,2010,中華人民共和国事務所,,,602000000.0,2001-11-01,2006-10-12,2001-11-01,2008-03-01,60.0,77.0,高い,,高い,高い,中程度,,128.0,高い,,,非常に高い,,技協,社会福祉,リハビリテーション専門職養成プロジェクト,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,CN,CHN,2001,2008,True,-0.5400774776935575,-0.0219558541263851,-0.474156379699707,-0.3164224369185311,-0.5831687194960457,-1.6056555679866242,13.0,10.04170633025,2001.0,1299250625.0
67,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0603624_4_f.pdf,パラグアイ,2010,パラグアイ事務所,,685000000.0,685000000.0,2001-02-01,2006-02-01,2001-02-01,2006-02-01,60.0,60.0,高い,,高い,高い,高い,,,中程度,,,非常に高い,,技協,人口・家族計画,南部看護・助産継続教育強化プロジェクト,1,中南米,南アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,PY,PRY,2001,2006,True,-1.34914689064026,-0.9633192658424377,-0.7910899519920348,-0.7329249858856202,-1.018407392501831,-0.39680535197258,6.333333333333333,1.1212311498333334,2001.0,5352812.166666667
68,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0604425_4_f.pdf,モロッコ,2010,OPMAC 株式会社,中村桐美・藤原純子,270000000.0,365980000.0,2004-11-01,2007-11-01,2004-11-01,2007-11-01,36.0,36.0,高い,,高い,高い,中程度,136.0,100.0,高い,,,非常に高い,,技協,人口・家族計画,地方村落妊産婦ケア改善プロジェクト,1,アフリカ,北アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,MA,MAR,2004,2007,True,-0.3829481154680252,-0.309979647397995,-0.4580042883753777,-0.277723427861929,-0.2416257532313465,-0.653832107782364,9.0,3.3342914315,2004.0,30567202.0
69,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0604900_4_f.pdf,アンゴラ,2010,南アフリカ共和国事務所(アンゴラフィールドオフィス),,432000000.0,344000000.0,2006-07-01,2007-10-08,2006-07-01,2008-03-01,15.0,21.0,高い,,中程度,中程度,中程度,80.0,131.0,高い,,,高い,,無償,水資源開発,ルアンダ近郊諸州緊急地方給水計画,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AO,AGO,2006,2008,True,-1.2857652902603167,-1.21581490834554,-0.5226331949234007,-1.1110080877939863,-1.354990045229593,-1.1855829159418734,11.0,8.128098077333334,2006.0,20790831.666666668
70,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605019_4_f.pdf,タンザニア,2010,早稲田大学,樋渡類,227180000.0,290350000.0,2004-11-01,2007-11-01,2004-11-01,2007-11-01,36.0,36.0,高い,,中程度,中程度,中程度,128.0,100.0,中程度,,,一部課題がある,,技協,保健・医療,包括的マラリア対策プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,TZ,TZA,2004,2007,True,-0.4343759268522262,-0.4810638129711152,-0.4999191239476205,-0.463158369064331,-0.3748786449432372,-0.3099473081529142,7.0,4.1505749975,2004.0,39755539.5
71,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605456_4_f.pdf,セネガル,2010,財団法人国際開発高等教育機構,高木桂一,,868030000.0,2000-01-15,2003-01-25,2005-01-15,2008-03-31,99.0,99.0,高い,,中程度,中程度,中程度,,165.0,中程度,,,一部課題がある,,技協,林業・森林保全,総合村落林業開発計画プロジェクト延長フェーズ,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SN,SEN,2005,2008,True,-0.3557322714477777,-0.3312285654246807,-0.215459231287241,-0.345351092517376,-0.182929423870519,-0.0693232379853727,5.25,0.91150273375,2005.0,11638717.25
72,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0605480_4_f.pdf,セネガル,2010,（財）国際開発高等教育機構,濱田真由美,,251958000.0,2005-11-01,2008-03-01,2005-11-01,2008-03-01,28.0,28.0,高い,,中程度,中程度,高い,,100.0,中程度,,,高い,,技協,林業・森林保全,サルームデルタにおけるマングローブ管理の持続性強化プロジェクト,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SN,SEN,2005,2008,True,-0.3557322714477777,-0.3312285654246807,-0.215459231287241,-0.345351092517376,-0.182929423870519,-0.0693232379853727,5.25,0.91150273375,2005.0,11638717.25
73,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0607100_4_f.pdf,グアテマラ,2010,グアテマラ駐在員事務所,,660000000.0,644000000.0,2006-06-01,2008-01-25,2006-06-01,2008-02-01,20.0,20.0,高い,,中程度,中程度,中程度,98.0,101.0,低い,,,一部課題がある,,無償,上水道,第3次地方浄水場改修計画,1,中南米,中央アメリカ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GT,GTM,2006,2008,True,-0.7579579552014666,-0.6677051385243734,-0.7342117627461754,-0.2909839749336243,-1.113698442777,-0.18063027660052,7.0,2.8206316060000005,2006.0,13651557.666666666
74,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0607400_4_f.pdf,ホンジュラス,2010,ホンジュラス事務所,,788000000.0,779000000.0,2005-08-01,2007-03-08,2006-06-01,2007-12-01,38.0,19.0,高い,,高い,高い,高い,98.0,94.0,高い,,,非常に高い,,無償,道路,アグア・カリエンテ橋改修計画,1,中南米,中央アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,HN,HND,2006,2007,True,-0.812437564134598,-0.60714328289032,-0.552466958761215,-0.370180696249008,-0.958813041448593,-0.1661147847771645,6.0,3.9297460685,2006.0,7745815.0
75,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0607500_4_f.pdf,ホンジュラス,2010,ホンジュラス事務所,,814000000.0,663000000.0,2006-06-01,2007-09-01,2006-06-01,2007-09-01,16.0,16.0,高い,,高い,高い,高い,81.0,100.0,高い,,,非常に高い,,無償,行政一般,消防機材拡充計画,1,中南米,中央アメリカ,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,HN,HND,2006,2007,True,-0.812437564134598,-0.60714328289032,-0.552466958761215,-0.370180696249008,-0.958813041448593,-0.1661147847771645,6.0,3.9297460685,2006.0,7745815.0
76,https://www2.jica.go.jp/ja/evaluation/pdf/2010_0608400_4_f.pdf,ベトナム,2010,ベトナム事務所,,891000000.0,874000000.0,2006-09-01,2007-09-28,2006-09-01,2008-01-01,13.0,17.0,高い,,高い,高い,中程度,98.0,124.0,高い,,,非常に高い,,無償,保健・医療,国立衛生疫学研究所高度安全性実験室整備計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,VN,VNM,2006,2008,True,-0.6964386304219564,-0.2241731683413189,0.2740843494733173,-0.6097514629364014,-0.4911863108476003,-1.5207047859827665,12.0,4.857698557333333,2006.0,83659020.0
